Package,Class,Method,Parameters,Cyclomatic Complexity
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testContainsValue1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testContainsValue2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testContainsValue3, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testEntryIteratorSetValue1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testEntryIteratorSetValue2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testEntryIteratorSetValue3, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testEntrySet, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testEquals1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testEquals2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testGet1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testGet2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testGet3, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testMapIteratorSetValue1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testMapIteratorSetValue2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testMapIteratorSetValue3, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testNewInstance1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testPut1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testPut2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testPut3, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testPut4, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testPut5, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testPut6, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove1, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove10, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove11, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove12, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove13, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove3, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove4, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove5, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove6, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove7, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove8, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testRemove9, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testSerialisation0, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testSerialisation2, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testSerialisation4, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.Flat3MapTest, Method: testToString, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashedMapTest, Method: getCompatibilityVersion, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashedMapTest, Method: makeObject, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashedMapTest, Method: testClone, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashedMapTest, Method: testInitialCapacityZero, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashedMapTest, Method: testInternalState, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashMapSanityTest, Method: isTestSerialization, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.HashMapSanityTest, Method: makeObject, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: clone, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: createEntry, Parameters: [final HashEntry<K, V> next, final int hashCode, final K key, final V value], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: hash, Parameters: [final Object key], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: isEqualKey, Parameters: [final Object key1, final Object key2], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: isEqualValue, Parameters: [final Object value1, final Object value2], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: readObject, Parameters: [final ObjectInputStream in], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.IdentityMap, Method: writeObject, Parameters: [final ObjectOutputStream out], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazyMapTest, Method: getCompatibilityVersion, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazyMapTest, Method: isLazyMapTest, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazyMapTest, Method: makeObject, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazyMapTest, Method: testMapGet, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazyMapTest, Method: testMapGetWithFactory, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazyMapTest, Method: testMapGetWithTransformer, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: getCompatibilityVersion, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: isAllowNullKey, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: isLazyMapTest, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: makeObject, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: testMapGet, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: testReverseSortOrder, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: testSortOrder, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LazySortedMapTest, Method: testTransformerDecorate, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: bulkTestListView, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: getCompatibilityVersion, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: getMap, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: makeFullMap, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: makeObject, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testClone, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testGetByIndex, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testGetValueByIndex, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testIndexOf, Parameters: [], Cyclomatic Complexity: 3
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testInitialCapacityZero, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testInsertionOrder, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testRemoveByIndex, Parameters: [], Cyclomatic Complexity: 3
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.LinkedMapTest, Method: testReset, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.map, Class: org.apache.commons.collections4.map.ListOrderedMap2Test, Method: bulkTestListView, Parameters: [], Cyclomatic Complexity: 1
